HIP,MAGNITUDE,RA_DEGREES,DEC_DEGREES,PARALLAX_MAS,RA_MAS_PER_YEAR,DEC_MAS_PER_YEAR,DISTANCE_PARSECS,ABS_MAG,COLOR_K_R,COLOR_K_G,COLOR_K_B,Dx,Dy,Dz,GLON,GLAT,RA_HOURS,EPOCH_YEAR,stereo_X,stereo_Y
81911.0,6.02,250.96226213038403,34.035683201816475,0.0,-72.92,57.56,53.3333,2.385,1.0,0.929,0.969,22.83974228648208,33.759536302145605,34.39594118266275,55.92,40.16,16.731027779999998,2000.0,3.0,-0.4073237089,-0.8940919436
81660.0,4.84,250.2203383856297,64.58596248148906,9e-06,-0.04,-16.18,225.7336,-1.928,1.0,0.89,0.869,-17.22766328961392,176.65366604427174,139.4716747574883,95.57,38.16,16.68197222,2000.0,3.0,-0.1461163314,-0.5572177056
82037.0,6.02,251.3742327044494,1.0190700222048266,0.0,-3.84,6.63,153.1394,0.095,0.34900000000000003,0.493,1.0,128.0978406640468,42.413921307980786,72.41324691552566,18.32,28.22,16.75825,2000.0,0.0,-1.0019722885,-1.4328653819
82140.0,6.72,251.71805945947455,-25.527450244735675,0.0,-5.27,-13.83,216.4502,0.043000000000000003,1.0,0.89,0.869,210.4820314649741,-17.452718943651707,47.364608220606506,355.26,12.64,16.780916666666666,2000.0,3.0,-2.4092950476,-2.0294361146
81840.0,6.18,250.74686040607673,55.688418959991985,0.0,55.8,80.28,88.574,1.443,0.756,0.795,1.0,6.676169634044037,67.48241712664526,56.98162522921685,84.35,40.04,16.71622222,2000.0,2.0,-0.2073426492,-0.6464798652
82028.0,5.6,251.3404431159895,15.74984949364811,2.3e-05,24.04,-50.64,139.0821,-0.116,1.0,0.42,0.12,94.85740306838474,63.45355730945165,79.49559540193486,33.78,34.86,16.75625,2000.0,6.0,-0.6650480544,-1.1629961266
82073.0,5.15,251.46004637158867,8.577998088416864,1e-05,-2.86,15.67,108.5776,-0.029,1.0,0.715,0.502,82.94580894748374,40.50914950967351,57.16727040720456,26.03,31.77,16.763861113333334,2000.0,5.0,-0.8074446714,-1.2893662447
82363.0,3.77,252.44638533057795,-59.03519506255637,2.4999999999999998e-05,39.59,-25.28,91.7431,-1.043,1.0,0.715,0.502,78.15256635918708,-45.778527055941915,-14.604767361079555,329.64,-9.16,16.82975,2000.0,5.0,-5.7516028153,3.5672908542
82012.0,6.07,251.3004237343087,43.220940241905424,0.0,-8.63,-50.54,221.7295,-0.659,1.0,0.6910000000000001,0.46,63.05442611517671,155.90847099792236,144.50141587066105,67.98,40.67,16.75325,2000.0,5.0,-0.308821378,-0.7850843173
82539.0,6.33,253.0809933802715,-67.6772278693041,0.0,-52.82,-49.2,134.9528,0.679,1.0,0.64,0.378,104.05324775962326,-78.80910674228417,-34.26812736345125,322.86,-14.71,16.8715,2000.0,5.0,-3.0426026242,4.8962957854
82162.0,6.07,251.78620007379692,2.0630783755291775,0.0,-11.0,-15.19,166.113,-0.032,0.789,0.8160000000000001,1.0,137.68452829534382,48.97310702829353,78.98186010144337,19.58,28.39,16.786055553333334,2000.0,2.0,-0.9638118152,-1.4234797894
82517.0,6.12,252.9687991858699,-65.37506487700907,0.0,-1.17,-13.38,310.559,-1.341,0.355,0.499,1.0,246.74211230227644,-174.57387810930902,-71.33851399830907,324.72,-13.28,16.864972220000002,2000.0,0.0,-3.7692215248,4.8295109017
82216.0,5.22,251.9476216550492,5.2451252738728025,1.4e-05,-21.75,-38.74,120.6273,-0.187,0.789,0.8160000000000001,1.0,96.46169980399877,40.647854634041124,59.94862708905923,22.85,29.8,16.79622222,2000.0,2.0,-0.8770267252,-1.3638200513
82259.0,6.03,252.1065636575646,-14.910517532260537,0.0,-17.12,-8.79,151.2859,0.131,0.34900000000000003,0.493,1.0,142.81238342599832,10.612793334153526,48.779250677333984,4.25,18.81,16.8075,2000.0,0.0,-1.6275286873,-1.8244380984
82418.0,6.45,252.6430945838594,-50.04686638562256,8e-06,-6.35,-3.14,161.5509,0.40800000000000003,0.602,0.6930000000000001,1.0,148.1022566840823,-63.7522678440653,-10.003159532405498,336.71,-3.55,16.843305553333334,2000.0,0.0,-6.4033558102,0.1533269173
82020.0,4.84,251.3252420777669,56.77729703017044,4.6e-05,26.31,69.96,26.1097,2.7560000000000002,1.0,0.922,0.9490000000000001,1.5204501234997112,20.080708130960794,16.61835811598471,85.67,39.53,16.754944446666666,2000.0,3.0,-0.1958734083,-0.6377718091
81428.0,6.33,249.4811863488298,78.92330332883157,4.7e-05,-24.2,42.49,134.2282,0.6910000000000001,1.0,0.89,0.869,-42.14291589079662,104.67539132238446,72.69282472821455,111.93,32.79,16.631361113333334,2000.0,3.0,-0.0595132624,-0.4264817685
82241.0,6.38,252.0410222694763,13.589772302589193,0.0,12.73,-17.33,220.7506,-0.34,1.0,0.853,0.782,156.81671615409346,96.85197788379189,121.48678658604801,31.7,33.39,16.802472220000002,2000.0,3.0,-0.6937739275,-1.2118464827
82339.0,6.18,252.36656802382265,-15.669174652825927,0.0,1.04,12.77,74.0741,1.832,0.727,0.777,1.0,70.23295647803229,4.6156219351582255,23.08679599503813,3.76,18.16,16.824388886666664,2000.0,1.0,-1.6644595332,-1.8571966817
82396.0,2.29,252.5485084176742,-34.28690649913488,2.2e-05,-611.83,-255.87,19.5351,0.836,1.0,0.613,0.338,19.038906672723357,-3.7628991244539303,2.231760492641144,348.82,6.5600000000000005,16.836055553333335,2000.0,5.0,-3.4657647105,-2.1460488475
82172.0,5.86,251.83487329170185,42.235682257580024,0.0,2.29,-25.31,231.4815,-0.963,1.0,0.464,0.16,69.88268402406412,162.2657768690645,149.56574799372274,66.7,40.25,16.788833333333333,2000.0,6.0,-0.3135122755,-0.800344197
82369.0,4.64,252.4538449175035,-10.777483312158493,1.6e-05,93.7,-81.94,31.9795,2.116,0.878,0.871,1.0,29.575818074649636,4.177667874924557,11.42394400336641,8.04,20.93,16.830555553333333,2000.0,2.0,-1.4094741937,-1.7387575624
82453.0,6.1,252.74629657560394,-37.51027480144288,6e-06,-6.44,-12.6,341.2969,-1.566,0.355,0.499,1.0,330.7819420686732,-79.90236154020737,26.124574086192656,346.42,4.39,16.849944446666665,2000.0,0.0,-4.0073452961,-2.0740578502
82493.0,5.23,252.89197175082415,-41.22574579431776,0.0,0.55,-0.44,100000.0,-14.77,0.302,0.45,1.0,95886.25612845823,-28184.493697912923,3385.291813124979,343.62,1.94,16.859361113333332,2000.0,0.0,-4.7393527785,-1.818032641
82350.0,5.91,252.3981627363358,13.262474520695434,1.3e-05,-29.03,-24.26,100.1001,0.908,0.789,0.8160000000000001,1.0,71.62097826260033,43.906588127146634,54.4304787022054,31.51,32.94,16.82627778,2000.0,2.0,-0.693932401,-1.2241937886
82514.0,3.0,252.9753497635908,-38.046141392544335,0.0,-8.84,-21.6,153.6098,-2.932,0.512,0.627,1.0,148.77733339719165,-36.7635587898394,10.474562920089118,346.12,3.91,16.8645,2000.0,0.0,-4.1143469519,-2.0786229012
82405.0,6.32,252.59114166295416,-2.649347605983339,0.0,2.37,-44.91,60.9385,2.396,1.0,0.937,0.988,53.09589702509951,14.734775612756852,26.023314335259723,15.51,25.28,16.83952778,2000.0,3.0,-1.0891185549,-1.5493702345
82543.0,6.36,253.07854588777832,-41.8585653670757,0.0,-2.26,-0.37,100000.0,-13.64,0.31,0.458,1.0,95712.21514317038,-28860.76998386162,2495.5617255638813,343.22,1.43,16.87197222,2000.0,0.0,-4.8887518984,-1.7764645765
82402.0,5.48,252.5768001937921,7.24568339323828,2.4999999999999998e-05,51.83,-8.98,54.407,1.802,0.727,0.777,1.0,42.545470095763726,20.04759477734538,27.351390585742216,25.23,30.18,16.83872222,2000.0,1.0,-0.8167145486,-1.3398244483
82672.0,5.91,253.50472554880818,-57.90981176380469,0.0,-40.8,-122.49,217.3913,-0.776,1.0,0.359,0.074,187.63210329235443,-104.52049195424146,-33.595206375621345,330.88,-8.89,16.900138886666667,2000.0,6.0,-6.2255332761,3.3226020431
82545.0,3.56,253.08865111121506,-38.01604182049392,0.0,-12.92,-23.8,145.3488,-2.252,0.459,0.586,1.0,140.83299891335795,-34.59190234237197,9.78470085623093,346.2,3.86,16.87225,2000.0,0.0,-4.1135772977,-2.0973514322
82806.0,5.99,253.8535573733878,-63.27504762606809,0.0,7.66,-13.72,144.0922,0.197,0.34900000000000003,0.493,1.0,117.62387853941534,-77.35263902500652,-30.720588113704867,326.67,-12.31,16.92352778,2000.0,0.0,-4.5350185375,4.7611271691
82321.0,4.82,252.30966467755815,45.98642378697769,1e-05,22.78,-51.37,55.2486,1.108,0.789,0.8160000000000001,1.0,13.359986438466445,40.18501634581616,35.48355993429185,71.61,39.96,16.82061111333333,2000.0,2.0,-0.2755003767,-0.7596159053
82480.0,5.51,252.85372495472308,1.2114349493003895,2.1e-05,-17.2,-14.02,116.144,0.185,0.34900000000000003,0.493,1.0,97.60465887145784,34.276316519870555,52.80050594848495,19.35,27.04,16.856916666666667,2000.0,0.0,-0.9653410559,-1.4712858157
82355.0,6.18,252.42070663624517,43.43154654983786,0.0,-10.62,-9.36,170.6485,0.019,1.0,0.89,0.869,48.4763374904808,121.6919916227849,109.37099446671893,68.28,39.86,16.827916666666667,2000.0,3.0,-0.2973141431,-0.7901527649
82650.0,5.95,253.4227237224119,-43.04829107462565,0.0,-15.13,-31.8,232.0186,-0.878,1.0,0.42,0.12,221.2235462136825,-69.92135048409855,1.9437317413996966,342.46,0.48,16.895138886666665,2000.0,6.0,-5.1830243593,-1.6742427976
82422.0,5.73,252.659678525956,29.805949697767545,0.0,-5.54,-2.99,327.8689,-1.849,1.0,0.359,0.074,162.9978830776974,200.64038873560744,201.67582925929335,50.91,37.96,16.844166666666666,2000.0,6.0,-0.4379821271,-0.9676837412
82426.0,6.16,252.67641775054756,32.553691390132585,0.0,24.12,44.65,94.0734,1.293,1.0,0.89,0.869,42.920076968221395,59.81768737736648,58.562068418265454,54.34,38.5,16.845305553333333,2000.0,3.0,-0.405427943,-0.9299622747
82676.0,5.46,253.50055659722466,-41.80568662790461,0.0,-1.75,-2.47,793.6508,-4.038,0.55,0.655,1.0,760.6380326345964,-225.88898861135,16.897942908893132,343.46,1.22,16.9005,2000.0,0.0,-4.9151227089,-1.8518615628
82669.0,6.28,253.49851273800164,-41.99775030563134,0.0,-0.21,-2.33,952.381,-3.614,0.55,0.655,1.0,912.091578760031,-273.4670781113865,18.283279390058848,343.31,1.1,16.89966666666667,2000.0,0.0,-4.9563137686,-1.8267647114
82671.0,4.7,253.50091594138848,-42.36006723100678,0.0,-0.48,-2.17,787.4016,-4.781,0.512,0.627,1.0,753.029512012589,-229.7931551595754,11.955733455103545,343.03,0.87,16.899916666666666,2000.0,0.0,-5.0369184729,-1.7815998311
82419.0,6.29,252.64992235204141,41.89349114374703,0.0,-71.17,63.03,114.4165,0.998,1.0,0.666,0.419,35.43421461433759,80.68313018340498,72.97797209242518,66.29,39.63,16.843361113333334,2000.0,5.0,-0.309448412,-0.8101521139
82706.0,6.61,253.588413754148,-41.820236537509764,0.0,-0.33,-1.83,970.8738,-3.326,0.31,0.458,1.0,930.6540521215497,-275.8489802739774,19.654792748502185,343.49,1.16,16.905444446666667,2000.0,0.0,-4.9248510637,-1.8623340609
82716.0,5.84,253.61395662881114,-42.47938160213597,0.0,0.5700000000000001,-6.33,440.5286,-2.38,1.0,0.937,0.988,421.2229183906523,-128.8611631952124,5.612580547191464,342.99,0.73,16.90747222,2000.0,3.0,-5.0746234442,-1.7845463392
81854.0,5.99,250.76887610260775,77.51501384994627,3.0000000000000004e-05,56.38,206.46,36.1011,3.202,0.974,0.926,1.0,-10.476522312317481,28.33691843886597,19.76236207639593,110.29,33.19,16.718333333333334,2000.0,3.0,-0.0651505286,-0.4402789999
82526.0,6.51,253.01724082343566,14.976425069277527,0.0,16.82,5.61,124.0695,1.042,0.807,0.8280000000000001,1.0,86.52913251728421,57.64232273167112,67.70016754893695,33.67,33.07,16.86802778,2000.0,2.0,-0.6515162661,-1.2052289363
82621.0,5.86,253.35592381553934,-20.413307203494455,0.0,-58.05,-27.26,26.9397,3.708,1.0,0.8230000000000001,0.715,26.071619913310204,0.1683655156682596,6.78157240166471,0.37,14.58,16.890333333333334,2000.0,3.0,-1.9490086208,-2.0424647642
82504.0,5.03,252.93641554357623,24.65458873817282,1e-05,10.3,5.45,214.1328,-1.623,1.0,0.599,0.318,122.41423449570622,121.26591036617927,127.13060297085049,44.73,36.42,16.862583333333333,2000.0,5.0,-0.5009577165,-1.0460179612
82729.0,3.62,253.64466724473095,-42.356158830623265,2.8e-05,-126.55,-227.77,40.568,0.579,1.0,0.666,0.419,38.81232384673331,-11.79208559419011,0.559337961871908,343.1,0.79,16.90972222,2000.0,5.0,-5.0502301763,-1.8063990885
82775.0,5.78,253.741593969392,-41.15416872322159,0.0,-0.16,-1.3599999999999999,694.4444,-3.428,0.302,0.45,1.0,667.5836156639785,-190.41816005820655,18.057273006095702,344.08,1.49,16.916222219999998,2000.0,0.0,-4.7914231731,-1.9627120339
82731.0,6.34,253.64297154403994,-30.587342740324715,0.0,29.45,-1.45,208.7683,-0.258,0.677,0.744,1.0,204.79610449418504,-27.65312348301151,29.632135099080468,352.31,8.16,16.91,2000.0,1.0,-2.944996029,-2.2869706997
82868.0,6.3,254.03880706937628,-50.6795723623007,0.0,-10.21,-9.55,197.6285,-0.179,0.426,0.559,1.0,181.02491760014945,-77.66218743190716,-15.98711554347471,336.78,-4.64,16.935805553333335,2000.0,0.0,-6.8077899239,0.2801661592
82902.0,5.94,254.12390692144072,-52.285627270197914,0.0,-35.74,-42.44,116.144,0.615,0.34900000000000003,0.493,1.0,105.20942450490324,-47.83586036608853,-11.49505086474801,335.55,-5.68,16.941305553333333,2000.0,0.0,-6.9639142116,0.9476497333
83150.0,5.79,254.8830924352506,-69.26710351516988,0.0,-13.94,-13.12,241.5459,-1.125,0.6880000000000001,0.751,1.0,182.62693760494597,-143.04346034777905,-67.30818612607634,321.93,-16.18,16.99272222,2000.0,1.0,-2.5563782109,5.0306033694
82693.0,6.25,253.54452288677555,-1.6084489047760473,0.0,9.62,-80.15,76.6284,1.828,0.655,0.729,1.0,66.39473157973897,20.349602231067323,32.39668183706092,17.04,25.01,16.902944446666666,2000.0,1.0,-1.0336667181,-1.5557361054
82737.0,6.57,253.67002908210551,-11.795650892605902,0.0,16.26,-12.81,94.3396,1.697,0.789,0.8160000000000001,1.0,88.16138198463271,12.186356083031994,31.28935250428213,7.87,19.37,16.911194446666666,2000.0,2.0,-1.426400788,-1.8213230529
82587.0,5.34,253.2381486710742,31.700361039112103,1.2e-05,-91.15,-17.1,29.1886,3.014,0.602,0.6930000000000001,1.0,13.741230103354212,18.495837049051826,17.918062871348397,53.39,37.87,16.882805553333334,2000.0,0.0,-0.4086503434,-0.947115759
82730.0,5.23,253.64826508983282,-6.148314241868895,2.1e-05,-30.23,-21.86,73.8007,0.89,1.0,0.613,0.338,66.45514148337575,15.208052684735586,28.266103807437236,12.89,22.52,16.909916666666668,2000.0,5.0,-1.1867067385,-1.67067649
82673.0,4.39,253.50094415626376,10.161961979243912,2.9e-05,-53.75,-34.68,75.188,0.009000000000000001,0.355,0.499,1.0,56.715223992454526,31.08928629578819,38.341556946793744,28.73,30.66,16.900138886666667,2000.0,0.0,-0.7354062309,-1.3029870314
82855.0,6.29,253.9905146817291,-33.502703253014246,0.0,14.49,6.5,246.9136,-0.673,1.0,0.715,0.502,241.91663652572495,-41.829742337343184,26.323743902259817,350.19,6.12,16.93272222,2000.0,5.0,-3.3573871758,-2.3393812259
82911.0,6.18,254.14602663517485,-40.822402460534946,0.0,0.30000000000000004,-0.17,724.6377,-3.121,0.459,0.586,1.0,698.1575289331271,-193.22260669522413,18.463079840112872,344.53,1.46,16.943333333333335,2000.0,0.0,-4.7484540239,-2.0636311626
82861.0,6.33,254.00212411902214,-16.808410175483253,0.0,81.8,30.96,42.0168,3.213,1.0,0.599,0.318,40.257531870398296,2.6456745732249094,11.73639706198018,3.76,16.22,16.933833333333332,2000.0,5.0,-1.6893387018,-1.9819412816
83081.0,3.12,254.64685212754125,-55.98800109406076,4.4e-05,-18.31,-35.29,149.0313,-2.746,1.0,0.666,0.419,131.19570877963767,-67.42543573855215,-21.256175407746213,332.8,-8.2,16.977,2000.0,5.0,-6.8898042273,2.6613543394
82611.0,5.99,253.32856383240846,47.41473854998292,0.0,-40.83,93.55,201.2072,-0.528,1.0,0.64,0.378,44.39007456120558,149.37956036958616,127.27767108208641,73.45,39.24,16.88822222,2000.0,5.0,-0.2553929774,-0.7490194174
82764.0,5.39,253.72659904153093,20.95530561751234,1.1e-05,56.33,1.5,82.7815,0.8,1.0,0.881,0.848,51.681353263188505,44.42159916919009,46.99506351083402,40.68,34.59,16.915333333333333,2000.0,3.0,-0.5423405946,-1.1147634616
82960.0,5.48,254.29572999933993,-33.26049580776298,0.0,5.93,-9.61,290.6977,-1.837,1.0,0.715,0.502,285.1367342592755,-47.510911463592585,30.73936975840568,350.54,6.07,16.953083333333332,2000.0,5.0,-3.3203999476,-2.3792362637
83057.0,5.53,254.5697942061185,-50.64080975462442,0.0,-10.2,-38.25,159.2357,-0.48,0.34900000000000003,0.493,1.0,146.06753045715303,-61.94182305678364,-13.546042117193807,337.02,-4.88,16.971666666666668,2000.0,0.0,-6.9405525642,0.2226235615
82798.0,6.35,253.8197145246312,13.621713653613641,0.0,37.01,-34.06,77.5795,1.901,1.0,0.906,0.91,55.55922294031449,35.476978216065724,40.903980040764125,32.56,31.82,16.921111113333335,2000.0,3.0,-0.6622126143,-1.2436370749
82925.0,5.57,254.19811808363997,-23.152745483367667,9e-06,-2.29,-9.89,93.1099,0.725,0.34900000000000003,0.493,1.0,90.94199722183016,-2.2225745388937495,19.851115377572476,358.6,12.31,16.946666666666665,2000.0,0.0,-2.1448839296,-2.1805290269
82780.0,6.06,253.7560151559876,25.732463709079592,0.0,20.13,-19.42,136.7989,0.38,1.0,0.853,0.782,76.49395864848363,79.96249053850718,80.42769074375582,46.27,36.01,16.91725,2000.0,3.0,-0.4751962384,-1.0395631599
82802.0,5.35,253.84531515596285,18.42945080506208,2e-05,-114.79,11.85,120.048,-0.047,1.0,0.6910000000000001,0.46,78.92548369558384,61.35336793190671,66.46844793456675,37.86,33.62,16.922833333333333,2000.0,5.0,-0.579473342,-1.1586673651
82951.0,6.27,254.2676565499156,-19.541927426244992,8e-06,-18.97,-7.04,177.6199,0.023,0.359,0.503,1.0,171.9631722379108,4.8634402226302775,44.20229879865438,1.62,14.41,16.951111113333333,2000.0,0.0,-1.8617970726,-2.0793597703
83153.0,4.06,254.90310656562372,-53.159451413132096,4.9999999999999996e-06,1.12,21.53,110.6195,-1.159,1.0,0.666,0.419,99.71414906494932,-46.18004341574123,-12.695111130798288,335.15,-6.59,16.993083333333335,2000.0,5.0,-7.1999288157,1.3359039946
82979.0,6.15,254.35881040660777,-10.965457219199088,0.0,0.28,-88.88,81.1688,1.603,1.0,0.89,0.869,75.6732736851917,11.985469100154548,26.80071405122102,9.0,19.28,16.95725,2000.0,3.0,-1.3682681636,-1.8299651287
83187.0,5.64,255.02430010241267,-54.591762760721856,0.0,-7.69,-73.04,51.8135,2.068,0.677,0.744,1.0,46.18876398954017,-22.47789091340478,-6.780950040638202,334.05,-7.52,17.001722219999998,2000.0,1.0,-7.1729412772,2.0312051236
83100.0,6.05,254.72451555722088,-37.61925536319105,1.8e-05,10.23,-38.08,96.7118,1.123,0.727,0.777,1.0,94.21504798334001,-21.197723273460795,5.230059345620991,347.32,3.1,16.98122222,2000.0,1.0,-4.0958774874,-2.3660206959
83000.0,3.19,254.42336044492075,9.376915827298493,3.1e-05,-293.03,-9.7,28.0426,0.9510000000000001,1.0,0.64,0.378,21.475690241045974,11.597334442292555,13.808836926557488,28.37,29.5,16.961138886666667,2000.0,5.0,-0.7338245051,-1.337195298
83216.0,5.98,255.11062612163394,-48.64956704858795,0.0,-16.98,-80.41,106.8376,0.836,1.0,0.881,0.848,99.37973957744421,-38.526907412528544,-7.322399914360193,338.81,-3.93,17.00752778,2000.0,3.0,-6.7373735212,-0.5987938366
82989.0,6.38,254.38668002306753,13.882791620887259,0.0,-81.01,69.73,61.1247,2.449,1.0,0.89,0.869,43.697013909545554,28.4857249969857,31.864767328117843,33.1,31.42,16.958888886666667,2000.0,3.0,-0.6472265187,-1.2488042973
83090.0,6.48,254.66960525787624,-14.866056564200669,0.0,-2.07,-25.14,51.8941,2.904,1.0,0.937,0.988,49.419699411635435,5.019870006639731,15.016385383641401,5.8,16.82,16.97822222,2000.0,3.0,-1.5567504249,-1.961008982
83230.0,6.58,255.14104727134247,-45.45020830141341,0.0,-0.07,-1.99,469.4836,-1.778,1.0,0.6910000000000001,0.46,444.56529049725015,-150.04477207528376,-16.22095949479619,341.35,-1.98,17.00897222,2000.0,5.0,-5.9840268224,-1.5252425774
83323.0,6.26,255.4375087937314,-58.957314385748155,0.0,-2.65,-7.58,431.0345,-1.913,0.459,0.586,1.0,369.65424893429764,-207.77975980442022,-77.29196498141181,330.66,-10.33,17.029833333333332,2000.0,0.0,-6.2935989791,4.0029496252
82987.0,6.27,254.38250418438685,25.348316154695546,0.0,8.05,15.85,169.4915,0.124,1.0,0.853,0.782,96.00231454981044,99.4480361302905,98.08675895939112,46.01,35.36,16.958611113333333,2000.0,3.0,-0.4715731026,-1.0528137739
82867.0,6.6,254.0337042824557,50.035805643396834,0.0,-20.83,-11.19,355.8719,-1.156,1.0,0.39,0.096,63.42949669044437,270.43303915485217,222.4578150856406,76.8,38.69,16.93511111333333,2000.0,6.0,-0.2292214148,-0.7226268587
83007.0,6.35,254.42963065609212,24.37973330351543,0.0,6.48,-20.08,151.2859,0.451,1.0,0.89,0.869,87.75415822335951,87.41785169382226,86.86052301567429,44.89,35.04,16.961750000000002,2000.0,3.0,-0.483682275,-1.0686178129
83176.0,5.88,254.98799776983918,-25.090873424691626,0.0,2.68,-15.0,165.8375,-0.218,1.0,0.375,0.085,162.86332520574894,-7.224686628741211,30.420677380573665,357.46,10.57,16.999333333333333,2000.0,6.0,-2.3004792965,-2.3025195851
83196.0,5.74,255.04184672292365,-24.992324473004672,0.0,49.14,-54.89,33.7041,3.102,1.0,0.937,0.988,33.10024127042675,-1.4046732227272622,6.194132529006034,357.57,10.59,17.002638886666666,2000.0,3.0,-2.2896296437,-2.3039005682
83235.0,5.95,255.1490875534811,-35.93400348195176,0.0,-8.01,-64.36,98.5222,0.982,1.0,0.64,0.378,96.44542476422592,-18.99177294271598,6.6495485095125035,348.86,3.87,17.01025,2000.0,5.0,-3.7793709251,-2.4791192026
83321.0,6.43,255.44838117151792,-51.13365253878292,0.0,-10.88,-44.83,104.4932,1.335,0.602,0.6930000000000001,1.0,95.7028676083534,-40.682608941160865,-10.233049766250465,336.97,-5.62,17.02947222,2000.0,0.0,-7.236497411,0.3679824288
83013.0,6.36,254.45680766521815,42.516477610417574,0.0,-10.23,-41.0,200.8032,-0.154,1.0,0.666,0.419,61.06696176495297,145.20161587820388,124.53610744437255,67.19,38.33,16.963944446666666,2000.0,5.0,-0.2873433607,-0.8146230068
83431.0,5.27,255.78828285589088,-53.23935741997254,3.9e-05,1.16,-165.1,27.2257,3.095,0.9390000000000001,0.907,1.0,24.568862596897347,-11.243317035131344,-3.346274530325317,335.41,-7.06,17.052444446666666,2000.0,3.0,-7.4630339953,1.376813396
82860.0,4.88,253.9895184899163,65.13439234142554,6.2e-05,238.05,50.84,15.2579,3.963,0.851,0.855,1.0,-1.2143832748874916,12.209674854551693,9.069323327448505,95.68,36.47,16.933805553333332,2000.0,2.0,-0.1270262797,-0.5621159715
83336.0,5.03,255.47571893030323,-32.14274350137054,0.0,-9.64,-48.35,137.1742,-0.656,0.355,0.499,1.0,135.11572748841328,-18.893094819263077,14.267175581283682,352.04,5.97,17.031305553333333,2000.0,0.0,-3.1434625613,-2.5218471427
83223.0,6.57,255.12294293236977,6.584318521286547,0.0,34.35,-43.77,75.4148,2.183,0.636,0.716,1.0,60.11374300171032,29.16373842884872,34.97436664498754,25.88,27.63,17.008166666666668,2000.0,1.0,-0.7795948026,-1.4110771553
83262.0,4.82,255.26743151589235,-4.223440951756222,1.4999999999999999e-05,-40.28,-77.92,124.2236,-0.651,1.0,0.6910000000000001,0.46,110.80468568633788,30.895534883984315,46.89659210587032,15.58,22.18,17.017666666666667,2000.0,5.0,-1.0756107631,-1.677706957
82898.0,6.4,254.09633652986923,65.03791933818304,2.9e-05,-34.43,32.72,69.9301,2.177,1.0,0.925,0.9570000000000001,-5.44018955259127,55.986378311930885,41.546945340845845,95.55,36.45,16.94033333333333,2000.0,3.0,-0.1271931049,-0.5633248484
83535.0,5.73,256.10138306305873,-57.70969969876877,0.0,-3.54,-24.38,174.5201,-0.47900000000000004,0.403,0.54,1.0,151.65616769571903,-81.01087074502216,-29.915061841675453,331.89,-9.87,17.07352778,2000.0,0.0,-6.8354739146,3.6211053339
83331.0,6.28,255.4624848343412,-18.8858331008834,0.0,-30.48,-17.16,177.6199,0.033,1.0,0.613,0.338,172.22017009116502,8.573627948916673,42.609092850866304,2.85,13.88,17.030888886666666,2000.0,5.0,-1.7801520287,-2.1369574892
82080.0,4.21,251.4715806256968,82.03949292912503,1e-05,19.54,4.67,93.1966,-0.637,1.0,0.853,0.782,-33.743177456708125,72.36247757589273,48.06949204811226,115.0,31.05,16.766138886666667,2000.0,3.0,-0.039626156,-0.401285773
83481.0,6.07,255.9242393802865,-47.154980602183315,0.0,-0.30000000000000004,5.28,151.2859,0.171,0.741,0.786,1.0,142.1997241185562,-50.83088734237014,-9.104004141243582,340.33,-3.45,17.061583333333335,2000.0,2.0,-6.5672562389,-1.216632754
83207.0,3.92,255.0779826999407,30.922410476067732,2.8e-05,-47.68,26.89,47.5285,0.535,0.34900000000000003,0.493,1.0,23.170764874509246,30.581735319158806,28.050515721624866,52.85,36.17,17.004833333333334,2000.0,0.0,-0.3951364021,-0.9758967738
83254.0,5.69,255.2408003096943,22.63492576580942,0.0,-8.7,-23.29,952.381,-4.204,1.0,0.666,0.419,577.3884010546229,541.2563796839632,529.8053745857957,43.15,33.8,17.016138886666667,2000.0,5.0,-0.4951365234,-1.1070862709
83308.0,6.27,255.3870047825189,14.946985467814418,0.0,5.82,-1.13,162.8664,0.211,0.34900000000000003,0.493,1.0,114.84840768476123,79.49515573175076,83.76053794251547,34.69,30.95,17.02583333333333,2000.0,0.0,-0.6102206645,-1.2457939833
83491.0,5.91,255.96539421010402,-38.15145581280273,0.0,90.49,-34.72,64.6831,1.8559999999999999,1.0,0.937,0.988,63.11138307439561,-13.991456779607482,2.2574076351575405,347.5,2.0,17.064111113333333,2000.0,3.0,-4.2451428561,-2.5513574645
83274.0,6.57,255.2944398978736,27.196462114433974,0.0,-4.67,-59.61,42.5894,3.423,0.9390000000000001,0.907,1.0,23.11254882121982,26.087263266301694,24.47696416268562,48.46,35.08,17.019333333333332,2000.0,3.0,-0.4355914879,-1.0343055306
83342.0,6.33,255.49516731323618,8.447494563527549,1e-05,26.8,2.64,121.2121,0.912,0.7000000000000001,0.759,1.0,94.41722387799453,50.09688869168578,57.16697267649831,27.95,28.14,17.033083333333334,2000.0,1.0,-0.7310395549,-1.3788275757
83138.0,6.04,254.837347672571,56.68797561757711,0.0,-52.85,36.63,93.1099,1.195,1.0,0.613,0.338,6.195241124342458,73.46958952345621,56.86204252993475,85.18,37.64,16.98930555333333,2000.0,5.0,-0.1762015908,-0.6522690717
