HIP,RA_Numpy,DEC_Numpy,RA_Astropy,DEC_Astropy,RA_Direct,DEC_Direct,RA_Percent_Diff_Numpy_Astropy,DEC_Percent_Diff_Numpy_Astropy,RA_Percent_Diff_Numpy_Direct,DEC_Percent_Diff_Numpy_Direct
20376.0,65.4507,60.7337,65.4508,60.7338,65.4483,60.7356,0.0001,0.0001,0.0036,0.003
19780.0,63.6096,-62.4792,63.6094,-62.4792,63.6062,-62.4739,0.0002,-0.0001,0.0052,-0.0086
20241.0,65.0615,41.8062,65.0615,41.8062,65.06,41.8081,0.0,0.0001,0.0023,0.0045
19893.0,63.9976,-51.4892,63.9975,-51.4892,64.0067,-51.4867,0.0002,-0.0001,0.0142,-0.005
20171.0,64.8602,21.1391,64.8602,21.1391,64.8588,21.1422,0.0,0.0003,0.0023,0.015
19805.0,63.7048,-62.1903,63.7047,-62.1903,63.7029,-62.1919,0.0002,-0.0001,0.003,-0.0026
20186.0,64.8991,21.7751,64.8991,21.7751,64.9029,21.7736,0.0,0.0003,0.0059,0.0066
20380.0,65.4605,56.5037,65.4606,56.5038,65.4658,56.5067,0.0001,0.0001,0.0081,0.0052
20231.0,65.0369,31.9554,65.0369,31.9555,65.0417,31.9533,0.0,0.0002,0.0073,0.0065
20075.0,64.5682,-20.7163,64.5681,-20.7162,64.5662,-20.7156,0.0001,-0.0003,0.003,-0.0034
20205.0,64.9425,15.6274,64.9424,15.6274,64.9483,15.6275,0.0,0.0004,0.0091,0.0009
20042.0,64.4746,-33.7948,64.4745,-33.7948,64.4738,-33.7983,0.0001,-0.0002,0.0013,-0.0104
20250.0,65.0884,27.3559,65.0884,27.356,65.0888,27.3508,0.0,0.0002,0.0006,0.0186
20188.0,64.9104,10.1223,64.9104,10.1223,64.9062,10.1214,0.0,0.0006,0.0064,0.0086
20354.0,65.3924,46.5024,65.3924,46.5024,65.3883,46.4989,0.0001,0.0001,0.0062,0.0075
20219.0,64.9901,14.0337,64.9901,14.0337,64.9904,14.0353,0.0,0.0004,0.0005,0.0114
20456.0,65.7445,59.6132,65.7446,59.6132,65.7412,59.6164,0.0001,0.0001,0.005,0.0054
20106.0,64.6598,-22.9682,64.6597,-22.9682,64.6558,-22.9703,0.0001,-0.0002,0.0061,-0.0089
20255.0,65.0989,18.7421,65.0989,18.7422,65.1046,18.7425,0.0,0.0003,0.0087,0.002
19921.0,64.1291,-59.3004,64.129,-59.3003,64.1204,-59.3019,0.0002,-0.0001,0.0136,-0.0027
20261.0,65.1484,15.0911,65.1484,15.0912,65.1512,15.0953,0.0,0.0004,0.0044,0.0276
19917.0,64.0863,-60.9482,64.0861,-60.9482,64.0879,-60.9486,0.0002,-0.0001,0.0025,-0.0006
20284.0,65.2154,13.8605,65.2154,13.8606,65.22,13.8642,0.0,0.0004,0.007,0.0264
20138.0,64.7665,-33.9041,64.7664,-33.9041,64.7625,-33.905,0.0001,-0.0002,0.0062,-0.0026
20268.0,65.1705,6.1347,65.1704,6.1347,65.1717,6.1308,0.0,0.0009,0.0019,0.0627
20281.0,65.2021,9.2239,65.2021,9.224,65.2042,9.2256,0.0,0.0006,0.0031,0.018
20263.0,65.1625,-6.2477,65.1625,-6.2476,65.1612,-6.2456,0.0001,-0.0009,0.0019,-0.0343
20271.0,65.1834,-7.5935,65.1834,-7.5935,65.1783,-7.5925,0.0001,-0.0007,0.0078,-0.0136
20161.0,64.8142,-44.2686,64.8141,-44.2685,64.8192,-44.2681,0.0001,-0.0001,0.0077,-0.0012
20109.0,64.659,-52.8627,64.6589,-52.8627,64.6667,-52.86,0.0002,-0.0001,0.0118,-0.0052
20264.0,65.1609,-20.641,65.1609,-20.6409,65.1625,-20.6397,0.0001,-0.0003,0.0024,-0.006
20400.0,65.5152,14.0733,65.5152,14.0733,65.5146,14.0772,0.0,0.0004,0.001,0.028
20430.0,65.6502,25.6279,65.6502,25.6279,65.6454,25.6292,0.0,0.0002,0.0073,0.005
20417.0,65.6011,20.8223,65.6011,20.8223,65.595,20.8214,0.0,0.0003,0.0093,0.0042
20498.0,65.9043,42.4255,65.9044,42.4255,65.8996,42.4281,0.0,0.0001,0.0072,0.0061
20020.0,64.4173,-63.2592,64.4171,-63.2591,64.4175,-63.2556,0.0002,-0.0001,0.0003,-0.0057
20455.0,65.7292,17.5454,65.7292,17.5454,65.7338,17.5425,0.0,0.0003,0.0069,0.0165
20347.0,65.3774,-25.7261,65.3773,-25.7261,65.3804,-25.7283,0.0001,-0.0002,0.0046,-0.0085
20493.0,65.8911,20.9832,65.8911,20.9832,65.885,20.9822,0.0,0.0003,0.0092,0.0046
20484.0,65.8557,16.7775,65.8557,16.7775,65.8542,16.7772,0.0,0.0003,0.0023,0.0014
20579.0,66.1183,34.134,66.1183,34.134,66.1217,34.1306,0.0,0.0002,0.0051,0.01
20533.0,65.9993,24.3049,65.9993,24.305,65.9992,24.3011,0.0,0.0002,0.0002,0.0156
20591.0,66.153,33.9582,66.153,33.9582,66.1558,33.9597,0.0,0.0002,0.0043,0.0045
20542.0,66.0247,17.4427,66.0247,17.4427,66.0242,17.4439,0.0,0.0003,0.0008,0.007
20522.0,65.9629,9.4588,65.9629,9.4589,65.9662,9.4608,0.0,0.0006,0.005,0.0215
20772.0,66.749,57.5899,66.7491,57.59,66.7538,57.5853,0.0001,0.0001,0.0071,0.0081
20507.0,65.9167,-3.7432,65.9166,-3.7431,65.92,-3.7456,0.0001,-0.0015,0.0051,-0.0633
20465.0,65.7697,-24.8955,65.7697,-24.8954,65.7738,-24.8922,0.0001,-0.0002,0.0061,-0.0132
20614.0,66.237,19.0365,66.237,19.0366,66.2379,19.0417,0.0,0.0003,0.0013,0.0269
20467.0,65.7835,-35.5479,65.7834,-35.5478,65.7821,-35.545,0.0001,-0.0002,0.0021,-0.0081
20635.0,66.342,22.2995,66.342,22.2995,66.3421,22.2939,0.0,0.0002,0.0002,0.0251
20641.0,66.3536,22.1957,66.3536,22.1958,66.3542,22.1997,0.0,0.0002,0.0008,0.018
20648.0,66.3696,17.9229,66.3696,17.9229,66.3725,17.9281,0.0,0.0003,0.0043,0.0289
20704.0,66.5242,31.4448,66.5242,31.4449,66.5262,31.4389,0.0,0.0002,0.003,0.0189
20661.0,66.4001,15.9387,66.4,15.9388,66.4054,15.9408,0.0,0.0003,0.0081,0.0132
20711.0,66.5747,22.8141,66.5747,22.8141,66.5771,22.8136,0.0,0.0002,0.0036,0.002
20535.0,66.0056,-34.0154,66.0055,-34.0153,66.0092,-34.0169,0.0001,-0.0002,0.0055,-0.0045
20713.0,66.5877,15.6214,66.5877,15.6214,66.5867,15.6183,0.0,0.0003,0.0015,0.0196
20384.0,65.4797,-63.3867,65.4796,-63.3866,65.4721,-63.3864,0.0002,-0.0001,0.0117,-0.0005
20732.0,66.6528,14.7139,66.6528,14.714,66.6517,14.7136,0.0,0.0004,0.0017,0.002
20715.0,66.5896,8.5964,66.5896,8.5964,66.5879,8.5903,0.0,0.0006,0.0026,0.0712
20613.0,66.2353,-34.7598,66.2352,-34.7597,66.235,-34.7578,0.0001,-0.0002,0.0004,-0.0058
20789.0,66.8191,22.9971,66.8191,22.9972,66.8229,22.9964,0.0,0.0002,0.0057,0.0031
20771.0,66.756,2.0785,66.756,2.0786,66.7529,2.0794,0.0,0.0026,0.0046,0.0444
21247.0,68.3821,72.5275,68.3823,72.5276,68.3779,72.5286,0.0003,0.0001,0.0062,0.0015
20804.0,66.8714,11.209,66.8714,11.209,66.87,11.2125,0.0,0.0005,0.0022,0.0313
20842.0,66.9995,21.623,66.9995,21.623,67.0033,21.62,0.0,0.0002,0.0057,0.0139
20630.0,66.3353,-44.1593,66.3352,-44.1592,66.3296,-44.1608,0.0001,-0.0001,0.0086,-0.0035
20552.0,66.0454,-57.0724,66.0452,-57.0723,66.0508,-57.0714,0.0002,-0.0001,0.0083,-0.0018
20904.0,67.2209,30.3632,67.2209,30.3632,67.2162,30.3614,0.0,0.0002,0.007,0.0058
20877.0,67.1054,16.3576,67.1054,16.3577,67.11,16.3597,0.0,0.0003,0.0069,0.0129
20873.0,67.0961,14.7376,67.096,14.7377,67.0975,14.7408,0.0,0.0004,0.0022,0.0219
20889.0,67.1595,19.1801,67.1594,19.1802,67.1542,19.1803,0.0,0.0003,0.0079,0.0009
20765.0,66.7328,-24.0807,66.7327,-24.0806,66.7375,-24.0814,0.0001,-0.0002,0.0071,-0.003
20885.0,67.1455,15.9594,67.1455,15.9595,67.1438,15.9622,0.0,0.0003,0.0026,0.0175
20894.0,67.1674,15.8693,67.1674,15.8694,67.1654,15.8708,0.0,0.0003,0.003,0.0095
20848.0,67.0197,1.8598,67.0197,1.8598,67.015,1.8586,0.0,0.0029,0.007,0.0621
20901.0,67.2065,13.0463,67.2065,13.0464,67.2092,13.0475,0.0,0.0004,0.0039,0.0089
20884.0,67.1314,1.3771,67.1313,1.3771,67.1338,1.3808,0.0,0.0039,0.0035,0.2723
20619.0,66.2692,-61.2359,66.2691,-61.2359,66.2721,-61.2383,0.0002,-0.0001,0.0043,-0.0039
21148.0,68.0017,53.9133,68.0017,53.9134,68.0075,53.9108,0.0001,0.0001,0.0086,0.0046
20781.0,66.7801,-46.9413,66.78,-46.9413,66.775,-46.9475,0.0002,-0.0001,0.0076,-0.0132
21038.0,67.6536,32.4565,67.6536,32.4566,67.6596,32.4581,0.0,0.0002,0.0089,0.0047
20963.0,67.4267,10.5201,67.4267,10.5201,67.4288,10.5217,0.0,0.0005,0.003,0.0152
20892.0,67.1595,-19.4592,67.1595,-19.4591,67.1625,-19.4583,0.0001,-0.0003,0.0044,-0.0043
20995.0,67.5317,15.639,67.5317,15.639,67.5358,15.6381,0.0,0.0003,0.0061,0.006
20922.0,67.2819,-13.0479,67.2819,-13.0478,67.2788,-13.0483,0.0001,-0.0004,0.0047,-0.0034
20985.0,67.5075,10.2631,67.5075,10.2631,67.51,10.2625,0.0,0.0005,0.0037,0.0058
20049.0,64.5122,-80.2174,64.5118,-80.2174,64.4962,-80.2139,0.0006,-0.0001,0.0248,-0.0044
21029.0,67.6403,16.1977,67.6403,16.1978,67.6404,16.1939,0.0,0.0003,0.0002,0.0237
21039.0,67.6614,15.6908,67.6614,15.6909,67.6621,15.6919,0.0,0.0003,0.001,0.0071
20856.0,67.0447,-41.9616,67.0446,-41.9616,67.0392,-41.96,0.0001,-0.0001,0.0083,-0.0039
21036.0,67.6558,13.7227,67.6558,13.7228,67.6554,13.7244,0.0,0.0004,0.0006,0.0126
20997.0,67.545,-13.5948,67.5449,-13.5948,67.5404,-13.5922,0.0001,-0.0004,0.0068,-0.0192
21137.0,67.9661,15.8521,67.9661,15.8522,67.9658,15.8517,0.0,0.0003,0.0004,0.003
20934.0,67.3352,-46.5178,67.3351,-46.5177,67.3333,-46.5153,0.0002,-0.0001,0.0027,-0.0054
21242.0,68.3509,43.0617,68.3509,43.0617,68.3537,43.0639,0.0,0.0001,0.0041,0.0051
20825.0,66.9402,-62.5199,66.9401,-62.5199,66.9412,-62.5208,0.0002,-0.0001,0.0015,-0.0014
21152.0,68.0189,5.4155,68.0189,5.4155,68.02,5.41,0.0,0.001,0.0016,0.1011
21110.0,67.8592,-13.6423,67.8592,-13.6422,67.8579,-13.645,0.0001,-0.0004,0.0019,-0.02
21042.0,67.6725,-35.6549,67.6725,-35.6548,67.6679,-35.6536,0.0001,-0.0001,0.0068,-0.0036
21452.0,69.1049,64.257,69.105,64.2571,69.1008,64.2617,0.0002,0.0001,0.0059,0.0072
21192.0,68.1569,-3.2067,68.1569,-3.2067,68.1558,-3.2092,0.0001,-0.0016,0.0016,-0.0766
21060.0,67.7062,-44.9526,67.7061,-44.9525,67.7088,-44.9539,0.0001,-0.0001,0.0037,-0.0029
21273.0,68.458,14.8413,68.458,14.8414,68.4621,14.8444,0.0,0.0003,0.0059,0.0211
21323.0,68.6536,28.962,68.6537,28.9621,68.6583,28.9611,0.0,0.0002,0.0068,0.0032
21269.0,68.4523,9.4181,68.4522,9.4182,68.4504,9.4131,0.0,0.0006,0.0027,0.054
21239.0,68.3452,-10.7862,68.3452,-10.7862,68.3417,-10.7858,0.0001,-0.0005,0.0052,-0.0037
21295.0,68.5324,5.5719,68.5323,5.572,68.5346,5.5686,0.0,0.0009,0.0033,0.0596
21278.0,68.4732,-6.7377,68.4732,-6.7376,68.4783,-6.7389,0.0001,-0.0008,0.0075,-0.0178
21298.0,68.5593,-6.8338,68.5592,-6.8337,68.5592,-6.8378,0.0001,-0.0008,0.0002,-0.0589
21296.0,68.5466,-8.2288,68.5466,-8.2287,68.5483,-8.2314,0.0001,-0.0006,0.0025,-0.0315
21297.0,68.5536,-8.9671,68.5535,-8.9671,68.5488,-8.9703,0.0001,-0.0006,0.007,-0.035
21476.0,69.1733,41.2669,69.1734,41.2669,69.1725,41.2647,0.0,0.0001,0.0012,0.0052
21408.0,68.922,19.8831,68.922,19.8832,68.9279,19.8817,0.0,0.0003,0.0086,0.0073
20297.0,65.2154,-81.5805,65.215,-81.5805,65.2412,-81.58,0.0007,-0.0001,0.0396,-0.0006
21421.0,68.9776,16.5096,68.9776,16.5097,68.98,16.5092,0.0,0.0003,0.0034,0.0027
21402.0,68.9087,10.1605,68.9086,10.1605,68.9137,10.1608,0.0,0.0005,0.0074,0.0037
21459.0,69.1268,23.3409,69.1268,23.341,69.1217,23.3408,0.0,0.0002,0.0074,0.0003
21377.0,68.8073,-9.7351,68.8072,-9.735,68.8083,-9.7367,0.0001,-0.0005,0.0015,-0.0166
21363.0,68.7526,-19.9227,68.7526,-19.9227,68.7521,-19.9206,0.0001,-0.0003,0.0008,-0.0108
21428.0,69.0043,-3.6105,69.0042,-3.6105,69.0067,-3.6119,0.0001,-0.0014,0.0035,-0.0389
21444.0,69.0756,-3.3532,69.0756,-3.3531,69.0796,-3.3525,0.0001,-0.0015,0.0057,-0.0203
21393.0,68.8827,-30.5612,68.8827,-30.5612,68.8875,-30.5622,0.0001,-0.0002,0.0069,-0.0032
21281.0,68.492,-55.0422,68.4918,-55.0422,68.4992,-55.045,0.0002,-0.0001,0.0105,-0.005
21730.0,69.9943,53.475,69.9944,53.4751,69.9921,53.4731,0.0001,0.0001,0.0032,0.0037
21727.0,69.9758,53.0796,69.9759,53.0796,69.9779,53.0797,0.0001,0.0001,0.003,0.0003
22152.0,71.4797,76.6103,71.4799,76.6103,71.5012,76.6111,0.0004,0.0001,0.0302,0.0011
21619.0,69.6218,26.9345,69.6218,26.9345,69.6233,26.94,0.0,0.0002,0.0023,0.0204
21604.0,69.5606,20.6853,69.5606,20.6853,69.5658,20.6847,0.0,0.0002,0.0075,0.0026
21589.0,69.5418,12.5088,69.5418,12.5089,69.5396,12.5108,0.0,0.0004,0.0032,0.016
21547.0,69.3974,-2.4729,69.3974,-2.4728,69.4004,-2.4733,0.0001,-0.0021,0.0043,-0.019
21253.0,68.3927,-62.8269,68.3926,-62.8269,68.3917,-62.8236,0.0002,-0.0001,0.0016,-0.0053
21689.0,69.8445,25.2145,69.8445,25.2145,69.8462,25.2183,0.0,0.0002,0.0026,0.0153
21673.0,69.7839,15.8032,69.7839,15.8033,69.7883,15.7997,0.0,0.0003,0.0064,0.0222
21683.0,69.8189,15.9237,69.8189,15.9238,69.8188,15.9181,0.0,0.0003,0.0002,0.0355
21670.0,69.7718,7.8737,69.7718,7.8737,69.7758,7.8708,0.0,0.0006,0.0058,0.036
21594.0,69.5509,-14.3019,69.5508,-14.3018,69.545,-14.3039,0.0001,-0.0004,0.0084,-0.0141
21823.0,70.3488,48.3071,70.3489,48.3072,70.3504,48.3008,0.0001,0.0001,0.0023,0.013
21644.0,69.7205,-12.1208,69.7204,-12.1207,69.7233,-12.1231,0.0001,-0.0004,0.0041,-0.019
21735.0,70.019,12.1965,70.0189,12.1965,70.0142,12.1978,0.0,0.0004,0.0069,0.0109
20446.0,65.7237,-82.8971,65.7232,-82.8971,65.7121,-82.8992,0.0008,-0.0001,0.0177,-0.0025
21966.0,70.8273,59.5175,70.8274,59.5175,70.8254,59.5208,0.0001,0.0001,0.0027,0.0057
21685.0,69.8352,-14.3598,69.8351,-14.3597,69.8321,-14.3592,0.0001,-0.0003,0.0044,-0.0043
21718.0,69.95,-1.0499,69.95,-1.0498,69.9467,-1.0528,0.0,-0.0048,0.0048,-0.2757
21847.0,70.4596,38.281,70.4596,38.2811,70.4596,38.2803,0.0,0.0001,0.0,0.0019
21819.0,70.3318,28.6112,70.3318,28.6113,70.3325,28.615,0.0,0.0002,0.001,0.0131
22361.0,72.2138,75.9448,72.214,75.9448,72.2096,75.9411,0.0003,0.0001,0.0058,0.0048
21479.0,69.1957,-62.0769,69.1955,-62.0768,69.19,-62.0775,0.0002,-0.0001,0.0082,-0.001
21972.0,70.8459,49.9715,70.846,49.9715,70.84,49.9739,0.0001,0.0001,0.0083,0.0048
21928.0,70.7241,43.3651,70.7241,43.3651,70.7262,43.365,0.0,0.0001,0.0031,0.0002
21743.0,70.0277,-24.4794,70.0277,-24.4794,70.0283,-24.4825,0.0001,-0.0002,0.0009,-0.0125
21763.0,70.1121,-19.6704,70.1121,-19.6704,70.1104,-19.6717,0.0001,-0.0003,0.0024,-0.0063
21881.0,70.5598,22.9614,70.5598,22.9614,70.5612,22.9569,0.0,0.0002,0.0021,0.0194
21666.0,69.7637,-51.6747,69.7636,-51.6747,69.7679,-51.6728,0.0002,-0.0001,0.006,-0.0038
21961.0,70.8036,24.0862,70.8036,24.0862,70.8075,24.0889,0.0,0.0002,0.0055,0.0113
22034.0,71.0565,40.7898,71.0565,40.7898,71.0537,40.7869,0.0,0.0001,0.0038,0.0069
22003.0,70.9506,32.8693,70.9506,32.8694,70.9512,32.8653,0.0,0.0001,0.0009,0.0124
21770.0,70.1482,-41.8592,70.1481,-41.8591,70.1404,-41.8639,0.0001,-0.0001,0.011,-0.0113
21861.0,70.5162,-37.1455,70.5161,-37.1454,70.5146,-37.1444,0.0001,-0.0001,0.0022,-0.0028
21756.0,70.0839,-58.9444,70.0838,-58.9443,70.0762,-58.9436,0.0002,-0.0001,0.011,-0.0013
21986.0,70.8907,-8.7942,70.8906,-8.7941,70.8942,-8.7936,0.0001,-0.0006,0.0049,-0.0062
,70.8907,-8.7942,70.8906,-8.7941,70.8963,-8.7961,0.0001,-0.0006,0.0079,-0.0222
22044.0,71.1072,11.1466,71.1072,11.1466,71.1075,11.1461,0.0,0.0004,0.0004,0.0041
22024.0,71.0243,-8.5005,71.0243,-8.5004,71.0221,-8.5036,0.0001,-0.0006,0.0031,-0.0369
21958.0,70.7873,-30.7619,70.7872,-30.7619,70.7887,-30.7656,0.0001,-0.0002,0.002,-0.0119
22508.0,72.6591,70.9461,72.6593,70.9462,72.6517,70.9417,0.0002,0.0001,0.0103,0.0063
22287.0,72.0081,56.7612,72.0082,56.7613,72.0012,56.7572,0.0001,0.0001,0.0095,0.0071
22128.0,71.4308,23.6261,71.4308,23.6262,71.4271,23.6281,0.0,0.0002,0.0052,0.0081
22220.0,71.6785,40.3138,71.6785,40.3138,71.685,40.3128,0.0,0.0001,0.009,0.0025
22300.0,72.0326,55.6003,72.0327,55.6003,72.0292,55.6025,0.0001,0.0001,0.0047,0.004
21914.0,70.6891,-50.4812,70.689,-50.4811,70.6933,-50.4814,0.0002,-0.0001,0.0059,-0.0005
22176.0,71.5758,18.735,71.5758,18.735,71.57,18.735,0.0,0.0003,0.0082,0.0002
21998.0,70.9383,-41.0625,70.9382,-41.0624,70.9342,-41.0647,0.0001,-0.0001,0.0058,-0.0055
22157.0,71.5019,11.707,71.5018,11.7071,71.5071,11.7056,0.0,0.0004,0.0073,0.0125
22109.0,71.373,-3.2565,71.3729,-3.2564,71.3754,-3.2547,0.0001,-0.0015,0.0035,-0.0544
22086.0,71.2649,-21.2877,71.2648,-21.2876,71.2675,-21.2836,0.0001,-0.0002,0.0037,-0.019
22189.0,71.6047,-2.9549,71.6047,-2.9548,71.6004,-2.9544,0.0001,-0.0016,0.006,-0.0147
22192.0,71.6013,-28.0861,71.6013,-28.086,71.6075,-28.0875,0.0001,-0.0002,0.0086,-0.0051
22144.0,71.4827,-39.356,71.4826,-39.3559,71.4808,-39.3567,0.0001,-0.0001,0.0027,-0.0018
22626.0,73.0299,63.5093,73.03,63.5094,73.0217,63.5053,0.0001,0.0001,0.0112,0.0064
22407.0,72.3294,32.5851,72.3294,32.5851,72.3292,32.5883,0.0,0.0001,0.0003,0.01
22393.0,72.3037,31.4423,72.3037,31.4423,72.3033,31.4372,0.0,0.0002,0.0005,0.0162
22040.0,71.092,-59.7315,71.0918,-59.7315,71.0879,-59.7328,0.0002,-0.0001,0.0057,-0.0021
21611.0,69.601,-77.6612,69.6006,-77.6612,69.5904,-77.6561,0.0005,-0.0001,0.0152,-0.0066
22263.0,71.8986,-16.941,71.8985,-16.941,71.9012,-16.9344,0.0001,-0.0003,0.0037,-0.0388
22453.0,72.4753,37.4879,72.4754,37.488,72.4775,37.4883,0.0,0.0001,0.003,0.0011
22354.0,72.1887,3.5933,72.1887,3.5934,72.1858,3.5883,0.0,0.0013,0.004,0.1394
22545.0,72.7887,48.7392,72.7888,48.7392,72.7887,48.7408,0.0001,0.0001,0.0,0.0034
22336.0,72.1438,-5.6721,72.1437,-5.672,72.1512,-5.6739,0.0001,-0.0008,0.0104,-0.032
22441.0,72.4325,15.9041,72.4325,15.9042,72.4337,15.9042,0.0,0.0003,0.0017,0.0002
22325.0,72.1362,-16.3265,72.1362,-16.3264,72.1354,-16.3294,0.0001,-0.0003,0.0011,-0.0182
22280.0,71.9583,-30.0209,71.9583,-30.0208,71.9567,-30.0203,0.0001,-0.0002,0.0023,-0.0021
22081.0,71.2367,-63.2255,71.2365,-63.2255,71.2413,-63.2297,0.0002,-0.0001,0.0064,-0.0067
21949.0,70.7786,-70.9331,70.7784,-70.933,70.7663,-70.9311,0.0003,-0.0001,0.0175,-0.0028
22783.0,73.5141,66.3378,73.5142,66.3378,73.5125,66.3428,0.0002,0.0001,0.0021,0.0075
22449.0,72.4547,6.9599,72.4546,6.96,72.46,6.9614,0.0,0.0007,0.0074,0.0211
22509.0,72.6504,8.9014,72.6504,8.9014,72.6529,8.9003,0.0,0.0005,0.0035,0.0125
22439.0,72.4234,-13.7647,72.4233,-13.7646,72.4258,-13.7697,0.0001,-0.0003,0.0034,-0.0365
22720.0,73.293,52.8374,73.293,52.8374,73.2908,52.8408,0.0001,0.0001,0.0029,0.0066
22565.0,72.8447,18.8364,72.8447,18.8365,72.8437,18.8397,0.0,0.0002,0.0014,0.0176
22329.0,72.1468,-43.9802,72.1467,-43.9801,72.1408,-43.98,0.0001,-0.0001,0.0083,-0.0004
22479.0,72.5514,-16.2183,72.5514,-16.2183,72.5483,-16.2172,0.0001,-0.0003,0.0043,-0.0068
22699.0,73.1951,42.5889,73.1951,42.589,73.1992,42.5867,0.0,0.0001,0.0056,0.0053
22678.0,73.159,36.6976,73.159,36.6976,73.1583,36.7031,0.0,0.0001,0.0009,0.015
22549.0,72.8033,5.6065,72.8033,5.6066,72.8017,5.605,0.0,0.0008,0.0023,0.0272
22597.0,72.9277,9.9761,72.9277,9.9761,72.9308,9.975,0.0,0.0005,0.0043,0.0108
22697.0,73.195,27.9023,73.195,27.9023,73.1963,27.8975,0.0,0.0002,0.0018,0.0171
22854.0,73.7657,55.2602,73.7657,55.2603,73.7629,55.2592,0.0001,0.0001,0.0037,0.0019
22667.0,73.1343,14.2488,73.1343,14.2488,73.1333,14.2506,0.0,0.0003,0.0013,0.0123
22488.0,72.5665,-41.3186,72.5664,-41.3185,72.5675,-41.3208,0.0001,-0.0001,0.0014,-0.0055
22842.0,73.7141,44.0572,73.7141,44.0573,73.7138,44.0608,0.0,0.0001,0.0004,0.0082
22573.0,72.8662,-34.9045,72.8662,-34.9044,72.8675,-34.9064,0.0001,-0.0001,0.0017,-0.0055
22701.0,73.223,-5.4548,73.223,-5.4548,73.2238,-5.4528,0.0001,-0.0008,0.001,-0.0371
22936.0,74.0288,52.8742,74.0289,52.8743,74.0296,52.8694,0.0001,0.0001,0.0011,0.0091
22730.0,73.3482,2.5086,73.3482,2.5086,73.345,2.5081,0.0,0.0018,0.0044,0.0205
22531.0,72.7333,-53.4663,72.7332,-53.4663,72.73,-53.4614,0.0002,-0.0001,0.0046,-0.0092
22534.0,72.7348,-53.4586,72.7347,-53.4586,72.7346,-53.4597,0.0002,-0.0001,0.0003,-0.0021
22774.0,73.4846,1.5723,73.4845,1.5723,73.4825,1.5694,0.0,0.0029,0.0028,0.1815
22850.0,73.742,19.4898,73.742,19.4899,73.7429,19.4853,0.0,0.0002,0.0012,0.0234
22797.0,73.5665,2.4395,73.5665,2.4396,73.5629,2.4406,0.0,0.0019,0.0049,0.0415
23040.0,74.3259,53.7478,74.326,53.7479,74.3217,53.7522,0.0001,0.0001,0.0057,0.0081
22833.0,73.6955,11.4238,73.6955,11.4239,73.6954,11.4261,0.0,0.0004,0.0001,0.0198
22845.0,73.7235,10.1573,73.7234,10.1573,73.7242,10.1508,0.0,0.0004,0.001,0.0634
22834.0,73.6957,7.7819,73.6957,7.782,73.6992,7.7792,0.0,0.0006,0.0047,0.0354
23442.0,75.5873,74.2725,75.5876,74.2725,75.5838,74.2692,0.0003,0.0001,0.0047,0.0045
22955.0,74.0847,36.1709,74.0847,36.1709,74.0829,36.1689,0.0,0.0001,0.0024,0.0056
22949.0,74.0632,24.5927,74.0632,24.5927,74.065,24.5922,0.0,0.0002,0.0025,0.0019
22913.0,73.9613,15.0391,73.9613,15.0391,73.9596,15.04,0.0,0.0003,0.0023,0.006
23015.0,74.2479,33.1658,74.2479,33.1658,74.2483,33.1661,0.0,0.0001,0.0006,0.001
22923.0,73.9948,5.4043,73.9948,5.4044,73.9933,5.3992,0.0,0.0008,0.002,0.0959
22860.0,73.7831,-16.7395,73.783,-16.7394,73.7783,-16.7406,0.0001,-0.0003,0.0065,-0.0066
22957.0,74.0967,13.5127,74.0967,13.5128,74.0929,13.5144,0.0,0.0003,0.0052,0.0127
22881.0,73.8266,-16.4151,73.8266,-16.4151,73.8275,-16.4178,0.0001,-0.0003,0.0012,-0.0163
22958.0,74.0956,-5.1715,74.0956,-5.1715,74.1008,-5.1714,0.0001,-0.0009,0.0071,-0.0026
22897.0,73.8702,-25.7282,73.8701,-25.7282,73.8758,-25.7278,0.0001,-0.0002,0.0077,-0.0018
22847.0,73.725,-39.6319,73.7249,-39.6319,73.7283,-39.6286,0.0001,-0.0001,0.0045,-0.0083
23043.0,74.3485,17.1529,74.3485,17.1529,74.3429,17.1536,0.0,0.0003,0.0075,0.0042
23068.0,74.4553,23.9541,74.4553,23.9542,74.4529,23.9486,0.0,0.0002,0.0031,0.0231
23582.0,76.0597,73.7598,76.0599,73.7598,76.0542,73.7639,0.0003,0.0001,0.0072,0.0056
23216.0,74.9498,53.1559,74.9498,53.156,74.9429,53.1556,0.0001,0.0001,0.0091,0.0007
23617.0,76.1566,74.0692,76.1569,74.0692,76.1658,74.0669,0.0003,0.0001,0.0121,0.0031
23088.0,74.5358,25.0532,74.5358,25.0532,74.5392,25.0503,0.0,0.0002,0.0046,0.0116
23041.0,74.3192,-1.0704,74.3192,-1.0704,74.3217,-1.0672,0.0,-0.0042,0.0033,-0.2983
23179.0,74.8106,37.8887,74.8106,37.8887,74.8142,37.8903,0.0,0.0001,0.0048,0.0042
23380.0,75.4083,61.0819,75.4084,61.082,75.3996,61.0781,0.0001,0.0001,0.0116,0.0064
23484.0,75.703,66.8244,75.7032,66.8245,75.71,66.8228,0.0002,0.0001,0.0092,0.0025
23060.0,74.4415,-14.2316,74.4414,-14.2316,74.4367,-14.2314,0.0001,-0.0003,0.0065,-0.0016
